TCAD or WCAD Property ID(s),Facility Address,Facility Category,Building Name,Calculated kWh/sqft,Portfolio Manager Energy Star Score,As of
190299,"1600 SMITH RD
AUSTIN, TX 78721
(30.258234, -97.678147)",INDUSTRIAL (W/sqft &gt; 3),190299_001,10.34,,10/01/2015 12:00:00 AM
547968,"2411 W BRAKER LA
AUSTIN, TX 78758
(30.390211, -97.717462)",EDUCATIONAL FACILITY,547968_Campus,14.83,,10/01/2015 12:00:00 AM
513049,"8708 S CONGRESS AVE
AUSTIN, TX 78745
(30.170985, -97.786052)",INDUSTRIAL,513049_003,3.08,,10/01/2015 12:00:00 AM
442038,"8500 DECKER LN
AUSTIN, TX 78724
(30.310973, -97.61525)",EDUCATIONAL FACILITY,442038_001,10.84,80.5,10/01/2015 12:00:00 AM
476563,"1700 RIO GRANDE ST
Austin, TX 78701
(30.280868, -97.745494)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),476563_001,23.18,,10/01/2015 12:00:00 AM
361663,"1410 E ANDERSON LA
AUSTIN, TX 78752
(30.333903, -97.688477)",RESTAURANT\BAR,361663_001,83.33,,10/01/2015 12:00:00 AM
442953,"9715-A BURNET RD
AUSTIN, TX 78758
(30.380776, -97.7247)",INDUSTRIAL,442953_001,14.40,,10/01/2015 12:00:00 AM
190089,"812 AIRPORT BLVD
AUSTIN, TX 78702
(30.255715, -97.692861)",WAREHOUSE,190089_001,5.17,43.5,10/01/2015 12:00:00 AM
423565,"4807 E SPICEWOOD SPRINGS RD
Austin, TX 78759
(30.378319, -97.764981)",OFFICE LG &gt; 35000,423565_001,16.01,,10/01/2015 12:00:00 AM
232786,"8011 CAMERON RD
AUSTIN, TX 78754
(30.336077, -97.68402)",OFFICE LG &gt; 35000,232786_001,12.60,,10/01/2015 12:00:00 AM
295747,"4139 FELTER LN
Austin, TX 78744
(30.196497, -97.705774)",INDUSTRIAL,295747_001,2.24,,10/01/2015 12:00:00 AM
483325,"7620 METRO CENTER DR
AUSTIN, TX 78744
(30.216036, -97.691791)",INDUSTRIAL (W/sqft &gt; 3),483325_001,36.69,100,10/01/2015 12:00:00 AM
523299,"12515 RESEARCH BLVD
AUSTIN, TX 78759
(30.431561, -97.759233)",OFFICE LG &gt; 35000,523299_001,30.71,44,10/01/2015 12:00:00 AM
192777,"400 W CESAR CHAVEZ ST
AUSTIN, TX 78701
(30.264415, -97.74819)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),192777_001,51.85,,10/01/2015 12:00:00 AM
204170,"2613 ROGERS AVE
AUSTIN, TX 78722
(30.2831, -97.713791)",EDUCATIONAL FACILITY,204170_Campus,8.96,85,10/01/2015 12:00:00 AM
190307,"1701 SMITH RD
AUSTIN, TX 78721
(30.258783, -97.677763)",AUTOMOTIVE SERVICE,190307_001,6.81,,10/01/2015 12:00:00 AM
513024,"114 RALPH ABLANEDO DR
AUSTIN, TX 78748
(30.173419, -97.786486)",INDUSTRIAL,513024_001,6.22,,10/01/2015 12:00:00 AM
315618,"3906 WAREHOUSE ROW
Austin, TX 78704
(30.222357, -97.757008)",WAREHOUSE,315618_001,2.35,,10/01/2015 12:00:00 AM
R379614,"7700 PARMER LN
AUSTIN, TX 78729
(30.45599, -97.752646)",OFFICE LG &gt; 35000,R379614_B,10.99,31,10/01/2015 12:00:00 AM
197021,"1101 SAN JACINTO BLVD
Austin, TX 78701
(30.272335, -97.738558)",MOTEL\HOTEL (W/sqft &gt; 3),197021_001,36.40,,10/01/2015 12:00:00 AM
712528,"1019 E BRAKER LA
AUSTIN, TX 78753
(30.374948, -97.671655)",INDUSTRIAL,712528_Campus,2.45,,10/01/2015 12:00:00 AM
R427416,"10900 LAKELINE MALL DR
AUSTIN, TX 78729
(30.474349, -97.796536)",RETAIL CENTER,R427416_001,29.15,70,10/01/2015 12:00:00 AM
316274,"4140 GOVERNORS ROW
AUSTIN, TX 78744
(30.213619, -97.750173)",MOTEL\HOTEL (W/sqft &gt; 3),316274_001,34.33,,10/01/2015 12:00:00 AM
496370,"8040 MESA DR
AUSTIN, TX 78759
(30.37109, -97.757462)",STORE\GROCERY (W/sqft &gt; 5),496370_001,61.21,46,10/01/2015 12:00:00 AM
189849,"635 N PLEASANT VALLEY RD
AUSTIN, TX 78702
(30.259532, -97.709749)",INDUSTRIAL,189849_002,20.21,,10/01/2015 12:00:00 AM
460019,"1130 RUTHERFORD LA
AUSTIN, TX 78754
(30.340179, -97.689275)",INDUSTRIAL,460019_001,5.29,99,10/01/2015 12:00:00 AM
292475,"4213 TODD LA
AUSTIN, TX 78744
(30.211175, -97.737635)",INDUSTRIAL,292475_008,3.25,,10/01/2015 12:00:00 AM
362246,"9603 SAUNDERS LA
AUSTIN, TX 78759
(30.378017, -97.723954)",WAREHOUSE,362246_001_002,2.23,65,10/01/2015 12:00:00 AM
106865,"1209 W 5 ST
AUSTIN, TX 78703
(30.27171, -97.758273)",OFFICE MED 10-35,106865_001,16.45,,10/01/2015 12:00:00 AM
575643,"1106 W DITTMAR RD
AUSTIN, TX 78745
(30.185744, -97.804138)",DORMITORY\RETIREMENT FACILITY,575643_002,2.55,,10/01/2015 12:00:00 AM
"307935, 310848","2901 S CONGRESS AVE
Austin, TX 78704
(30.23219, -97.758643)",EDUCATIONAL FACILITY,310848_DUJR_WEST,36.88,,10/01/2015 12:00:00 AM
315603,"501 E BEN WHITE BLVD
AUSTIN, TX 78704
(30.219539, -97.758169)",RESTAURANT\BAR,315603_002,19.00,,10/01/2015 12:00:00 AM
315620,"601 E BEN WHITE BLVD
AUSTIN, TX 78704
(30.21903, -97.757102)",AUTOMOTIVE SERVICE,315620_001,12.81,,10/01/2015 12:00:00 AM
464211,"6406 OLD BURLESON RD
AUSTIN, TX 78744
(30.205534, -97.714619)",INDUSTRIAL,464211_Campus,7.48,,10/01/2015 12:00:00 AM
320510,"4917 S CONGRESS AVE
AUSTIN, TX 78745
(30.212345, -97.770665)",STORE\GROCERY,320510_004,6.79,,10/01/2015 12:00:00 AM
259325,"9901 RESEARCH BLVD
AUSTIN, TX 78759
(30.391091, -97.74528)",RETAIL CENTER,259325_001,18.36,,10/01/2015 12:00:00 AM
235491,"1812 CENTRE CREEK DR
AUSTIN, TX 78754
(30.336516, -97.676664)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),235491_001,22.13,37,10/01/2015 12:00:00 AM
458102,"12301 RESEARCH BLVD
AUSTIN, TX 78759
(30.427946, -97.755874)",OFFICE LG &gt; 35000,458102_001,22.95,,10/01/2015 12:00:00 AM
242308,"2711 W ANDERSON LA
AUSTIN, TX 78757
(30.358581, -97.736241)",OFFICE MED 10-35,242308_001,19.80,61.5,10/01/2015 12:00:00 AM
"330241, 330243","1607 MATTHEWS LN
Austin, TX 78745
(30.19812, -97.803385)",WAREHOUSE,330241_001,2.98,,10/01/2015 12:00:00 AM
251467,"8705 SHOAL CREEK BLVD
AUSTIN, TX 78757
(30.373451, -97.73662)",OFFICE MED 10-35,251467_001,11.06,,10/01/2015 12:00:00 AM
204470,"1811 AIRPORT BLVD
Austin, TX 78702
(30.28182, -97.703501)",INDUSTRIAL,204470_003,2.79,,10/01/2015 12:00:00 AM
240751,"8307 BAGBY DR
AUSTIN, TX 78724
(30.289716, -97.632186)",WAREHOUSE,240751_002,0.74,,10/01/2015 12:00:00 AM
473401,"3230 TRAVIS COUNTRY CIR
AUSTIN, TX 78735
(30.255216, -97.844948)",EDUCATIONAL FACILITY,473401_002,17.39,95.5,10/01/2015 12:00:00 AM
236510,"223 W ANDERSON LA
AUSTIN, TX 78752
(30.344262, -97.706303)",OFFICE LG &gt; 35000,236510_003,10.58,74.5,10/01/2015 12:00:00 AM
255053,"2314 RUTLAND DR
AUSTIN, TX 78758
(30.382224, -97.720509)",RETAIL CENTER,Ambiente Wine Importing Company,10.49,,10/01/2015 12:00:00 AM
512916,"8008 S CONGRESS AVE
AUSTIN, TX 78745
(30.178176, -97.783637)",MINI WAREHOUSE,512916_Campus,1.50,,10/01/2015 12:00:00 AM
196770,"411 W 13th ST
Austin, TX 78701
(30.276215, -97.744443)",OFFICE LG &gt; 35000,196770_001,13.77,55,10/01/2015 12:00:00 AM
750005,"1501 W ANDERSON LN
Austin, TX 78757
(30.351729, -97.721673)",STORE\GROCERY (W/sqft &gt; 5),750005_001,20.79,,10/01/2015 12:00:00 AM
526381,"2011 W RUNDBERG LN
Austin, TX 78758
(30.373728, -97.719231)",OFFICE LG &gt; 35000,526381_001,0.98,,10/01/2015 12:00:00 AM
232243,"6910 SHIRLEY AVE
AUSTIN, TX 78752
(30.33614, -97.718657)",WAREHOUSE,232243_Campus,9.60,,10/01/2015 12:00:00 AM
235517,"9019 TUSCANY WAY
AUSTIN, TX 78754
(30.337801, -97.661103)",INDUSTRIAL,235517_001,3.19,80.5,10/01/2015 12:00:00 AM
292475,"4213 TODD LA
AUSTIN, TX 78744
(30.211175, -97.737635)",INDUSTRIAL,292475_004,3.25,,10/01/2015 12:00:00 AM
248610,"8213 SHOAL CREEK BLVD
AUSTIN, TX 78757
(30.366548, -97.73852)",OFFICE MED 10-35,248610_001,23.67,,10/01/2015 12:00:00 AM
748299,"8956 RESEARCH BLVD
AUSTIN, TX 78758
(30.371081, -97.722709)",MINI WAREHOUSE,748299_004,2.41,,10/01/2015 12:00:00 AM
R072735,"12940 RESEARCH BLVD
AUSTIN, TX 78750
(30.436212, -97.774429)",MEDICAL FACILITY,R072735_001,27.99,,10/01/2015 12:00:00 AM
372219,"6001 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.228657, -97.862702)",OFFICE MED 10-35,372219_Campus,12.39,,10/01/2015 12:00:00 AM
254009,"3007 LONGHORN BLVD
AUSTIN, TX 78758
(30.38193, -97.728694)",WAREHOUSE,254009_001_002,4.35,,10/01/2015 12:00:00 AM
235464,"8101 CAMERON RD
AUSTIN, TX 78754
(30.336943, -97.683442)",WAREHOUSE,Walnut Creek Office Park #1,8.80,61.5,10/01/2015 12:00:00 AM
R379614,"7700 PARMER LN
AUSTIN, TX 78729
(30.45599, -97.752646)",OFFICE LG &gt; 35000,R379614_D,10.99,53.3,10/01/2015 12:00:00 AM
191861,"1300 E 5TH ST
AUSTIN, TX 78702
(30.262998, -97.729386)",INDUSTRIAL,191861_Campus,2.94,,10/01/2015 12:00:00 AM
513070,"8816 CULLEN LA
AUSTIN, TX 78739
(30.170963, -97.790306)",WAREHOUSE (W/sqft &gt; 5),513070_Campus,14.01,,10/01/2015 12:00:00 AM
R057987,"8666 SPICEWOOD SPRINGS RD
AUSTIN, TX 78759
(30.433972, -97.770262)",RETAIL CENTER,R057987_Campus,16.31,,10/01/2015 12:00:00 AM
312560,"211 W ALPINE RD
AUSTIN, TX 78704
(30.228897, -97.762965)",INDUSTRIAL,312560_Campus,5.02,,10/01/2015 12:00:00 AM
241542,"8300 N LAMAR BLVD
AUSTIN, TX 78753
(30.351729, -97.707835)",INDUSTRIAL,241542_002,5.87,,10/01/2015 12:00:00 AM
193616,"3601 Govalle Avenue
Austin, TX 78702
(30.264654, -97.698329)",EDUCATIONAL FACILITY,193616_Campus,9.93,86,10/01/2015 12:00:00 AM
503832,"11623 ANGUS RD
AUSTIN, TX 78759
(30.414691, -97.743755)",MEDICAL FACILITY,503832_001,7.92,,10/01/2015 12:00:00 AM
194380,"804 CONGRESS AVE
AUSTIN, TX 78701
(30.270244, -97.742003)",OFFICE LG &gt; 35000,194380_001,23.77,100,10/01/2015 12:00:00 AM
232885,"8601 TUSCANY WAY
AUSTIN, TX 78754
(30.332825, -97.658909)",OTHER,232885_003,4.69,,10/01/2015 12:00:00 AM
290116,"3401 S INTERSTATE
Austin, TX 78741
(30.223758, -97.746613)",MOTEL\HOTEL (W/sqft &gt; 3),290116_001,22.95,,10/01/2015 12:00:00 AM
547956,"10711 BURNET RD
AUSTIN, TX 78757
(30.391452, -97.721704)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),547956_001,18.21,,10/01/2015 12:00:00 AM
287383,"520 WOODWARD ST
AUSTIN, TX 78704
(30.226496, -97.753614)",DORMITORY\RETIREMENT FACILITY,287383_APT7,2.26,,10/01/2015 12:00:00 AM
312778,"1701 W BEN WHITE BLVD
AUSTIN, TX 78704
(30.227737, -97.78438)",RETAIL CENTER,312778_Campus_Unit_007,24.07,75.8,10/01/2015 12:00:00 AM
776803,"7719 BURNET RD
AUSTIN, TX 78757
(30.354188, -97.732001)",RETAIL CENTER,776803_Campus,2.15,,10/01/2015 12:00:00 AM
116841,"2414 EXPOSITION BLVD
AUSTIN, TX 78703
(30.29749, -97.767719)",OFFICE LG &gt; 35000,116841_002,12.08,,10/01/2015 12:00:00 AM
547965,"2607 W BRAKER LA
AUSTIN, TX 78758
(30.390763, -97.720336)",MINI WAREHOUSE,547965_001,2.24,,10/01/2015 12:00:00 AM
212462,"911 W 38 ST
AUSTIN, TX 78705
(30.305083, -97.742856)",MEDICAL FACILITY,212462_001,34.27,,10/01/2015 12:00:00 AM
253989,"9415 BURNET RD
AUSTIN, TX 78758
(30.377997, -97.725344)",OFFICE MED 10-35,253989_Campus,14.23,,10/01/2015 12:00:00 AM
291865,"4818 E BEN WHITE BLVD
AUSTIN, TX 78741
(30.214597, -97.727987)",OFFICE MED 10-35,291865_Campus,15.56,,10/01/2015 12:00:00 AM
128596,"5806 MESA DR
AUSTIN, TX 78731
(30.342833, -97.770719)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),128596_001,21.56,67,10/01/2015 12:00:00 AM
509345,"4608 WEST GATE BLVD
AUSTIN, TX 78745
(30.230189, -97.800899)",RESTAURANT\BAR,509345_Campus,52.63,,10/01/2015 12:00:00 AM
136487,"5900 SHEPHERD MOUNTAIN CV
AUSTIN, TX 78730
(30.357444, -97.794501)",OFFICE MED 10-35,136487_001,16.32,,10/01/2015 12:00:00 AM
270747,"12900 N MOPAC EXPY
AUSTIN, TX 78727
(30.427182, -97.702466)",MINI WAREHOUSE,270747_Campus,1.82,,10/01/2015 12:00:00 AM
295745,"4134 FELTER LN
Austin, TX 78744
(30.196567, -97.705699)",WAREHOUSE (W/sqft &gt; 5),295745_001,5.72,,10/01/2015 12:00:00 AM
316649,"4358 S CONGRESS AVE
AUSTIN, TX 78745
(30.218033, -97.767014)",RETAIL CENTER,316649_Campus,13.73,,10/01/2015 12:00:00 AM
507945,"7301 METRO CENTER DR
AUSTIN, TX 78744
(30.211399, -97.697302)",INDUSTRIAL (W/sqft &gt; 3),507945_Campus,50.48,,10/01/2015 12:00:00 AM
479947,"4201 PARMER LA
AUSTIN, TX 78727
(30.426466, -97.717335)",OFFICE LG &gt; 35000,479947_001,7.95,,10/01/2015 12:00:00 AM
190298,"1700 SMITH RD
Austin, TX 78721
(30.259087, -97.677551)",AUTOMOTIVE SERVICE,190298_001,5.69,,10/01/2015 12:00:00 AM
196862,"1010 LAVACA ST
AUSTIN, TX 78701
(30.273012, -97.74361)",OFFICE LG &gt; 35000,196862_002,18.96,82,10/01/2015 12:00:00 AM
192834,"98 SAN JACINTO BLVD
AUSTIN, TX 78701
(30.262712, -97.742141)",OFFICE LG &gt; 35000,192834_001,8.76,86,10/01/2015 12:00:00 AM
R405457,"9301 AMBERGLEN BLVD
AUSTIN, TX 78729
(30.468083, -97.772811)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),R405457_001,31.11,46,10/01/2015 12:00:00 AM
316275,"1901 E BEN WHITE BLVD
AUSTIN, TX 78741
(30.21578, -97.746077)",INDUSTRIAL,316275_001,16.08,89,10/01/2015 12:00:00 AM
"236462, 236463, 236464","705 W ANDERSON LA
AUSTIN, TX 78757
(30.346423, -97.711193)",INDUSTRIAL,236463_001,9.82,,10/01/2015 12:00:00 AM
192863,"207 SAN JACINTO BLVD
AUSTIN, TX 78701
(30.264347, -97.741534)",RESTAURANT\BAR,192863_Campus,25.63,,10/01/2015 12:00:00 AM
738527,"4100 JACKSON AVE
AUSTIN, TX 78731
(30.314499, -97.755166)",DORMITORY\RETIREMENT FACILITY,738527_002,25.23,55,10/01/2015 12:00:00 AM
364173,"5811 W WILLIAM CANNON DR
AUSTIN, TX 78749
(30.227758, -97.860898)",OFFICE (SMALL),364173_001,9.86,,10/01/2015 12:00:00 AM
232246,"6610 SHIRLEY AVE
AUSTIN, TX 78752
(30.333538, -97.720286)",STORE\GROCERY (W/sqft &gt; 5),232246_001,58.28,,10/01/2015 12:00:00 AM
208311,"2612 Guadalupe St
Austin, TX 78705
(30.291446, -97.741221)",DORMITORY\RETIREMENT FACILITY,208311_Campus,11.99,,10/01/2015 12:00:00 AM
188565,"4701 E 5 ST
AUSTIN, TX 78702
(30.253689, -97.702655)",INDUSTRIAL,188565_002,3.12,,10/01/2015 12:00:00 AM
759021,"7000 BURLESON RD
AUSTIN, TX 78744
(30.198558, -97.706058)",INDUSTRIAL,759021_004,5.67,,10/01/2015 12:00:00 AM
233426,"6412 BURNET RD
AUSTIN, TX 78757
(30.340031, -97.738988)",MINI WAREHOUSE,233426_001,2.33,92.5,10/01/2015 12:00:00 AM
253374,"10720 N LAMAR BLVD
AUSTIN, TX 78753
(30.376558, -97.689412)",WAREHOUSE,253374_002,3.72,,10/01/2015 12:00:00 AM
R379578,"13703 RESEARCH BLVD
AUSTIN, TX 78750
(30.457464, -97.791985)",MOTEL\HOTEL (W/sqft &gt; 3),R379578_001,13.05,70,10/01/2015 12:00:00 AM
207589,"3851 AIRPORT BLVD
AUSTIN, TX 78722
(30.289588, -97.707179)",RETAIL CENTER,207589_001_002,17.78,,10/01/2015 12:00:00 AM
509429,"3300 Jones Road
Austin, TX 78745
(30.229371, -97.811653)",RECREATION,509429_Burger_Ath_001,1.68,,10/01/2015 12:00:00 AM
320431,"820 SHELBY LA
AUSTIN, TX 78745
(30.212092, -97.759606)",INDUSTRIAL,320431_001,2.98,,10/01/2015 12:00:00 AM
217765,"1204 W 38 ST
AUSTIN, TX 78705
(30.306075, -97.745038)",RETAIL CENTER,217765_001,11.74,,10/01/2015 12:00:00 AM
460892,"3612 TUDOR BLVD
AUSTIN, TX 78757
(30.384281, -97.737567)",MOTEL\HOTEL,460892_Campus,13.65,,10/01/2015 12:00:00 AM
R066591,"12677 RESEARCH BLVD
AUSTIN, TX 78759
(30.432418, -97.764964)",CONGREGATION FACILITY,R066591_Campus,11.22,,10/01/2015 12:00:00 AM
249930,"8711 BURNET RD
AUSTIN, TX 78757
(30.369425, -97.727376)",WAREHOUSE,249930_003,0.33,,10/01/2015 12:00:00 AM
295735,"7303 BURLESON RD
Austin, TX 78744
(30.194595, -97.701351)",WAREHOUSE,295735_001,4.84,,10/01/2015 12:00:00 AM
464249,"6301 E STASSNEY LA
AUSTIN, TX 78744
(30.202488, -97.719542)",INDUSTRIAL (W/sqft &gt; 3),464249_001,151.26,,10/01/2015 12:00:00 AM
378088,"2300 CEDAR BEND DR
AUSTIN, TX 78758
(30.412314, -97.702662)",EDUCATIONAL FACILITY,378088_Campus,16.95,,10/01/2015 12:00:00 AM
R475069,"9900 PARMER LN
AUSTIN, TX 78717
(30.486637, -97.770704)",RETAIL CENTER,R475069_002,17.08,85,10/01/2015 12:00:00 AM
248507,"8501 N Mopac
Austin, TX 78759
(30.371973, -97.740597)",OFFICE (SMALL),248507_002,4.76,,10/01/2015 12:00:00 AM
231440,"300 E HUNTLAND DR
AUSTIN, TX 78752
(30.330933, -97.710011)",OFFICE MED 10-35,231440_Campus,10.39,,10/01/2015 12:00:00 AM
"791851, 774411, 788452, 774337, 774335, 774336, 774334","3314 W BRAKER LA
AUSTIN, TX 78758
(30.394109, -97.729099)",RETAIL CENTER,774411_001,22.43,,10/01/2015 12:00:00 AM
192840,"205 BRAZOS ST
Austin, TX 78701
(30.264626, -97.74262)",OFFICE MED 10-35,192840_001,12.86,70,10/01/2015 12:00:00 AM
228871,"907 W KOENIG LA
AUSTIN, TX 78756
(30.326869, -97.727279)",CITY OF AUSTIN,228871_001,65.59,,10/01/2015 12:00:00 AM
107071,"914 N LAMAR BLVD
AUSTIN, TX 78703
(30.274745, -97.752371)",STORE\GROCERY,107071_001,4.89,,10/01/2015 12:00:00 AM
423564,"4807 SPICEWOOD SPRINGS RD
Austin, TX 78759
(30.379496, -97.76518)",OFFICE LG &gt; 35000,423564_001,13.74,72,10/01/2015 12:00:00 AM
446843,"4701 S INTERSTATE
Austin, TX 78744
(30.209749, -97.754865)",MOTEL\HOTEL (W/sqft &gt; 3),446843_001,11.76,65,10/01/2015 12:00:00 AM
316308,"700 E ST ELMO RD
AUSTIN, TX 78745
(30.215256, -97.758171)",INDUSTRIAL (W/sqft &gt; 3),316308_001,12.14,,10/01/2015 12:00:00 AM
144769,"8133 MESA DR
AUSTIN, TX 78759
(30.373638, -97.755947)",OFFICE MED 10-35,144769_Campus,14.81,,10/01/2015 12:00:00 AM
188757,"1201 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.259839, -97.732415)",OFFICE MED 10-35,188757_001,4.81,91,10/01/2015 12:00:00 AM
522984,"6500 RIVER PLACE BLVD
AUSTIN, TX 78730
(30.391668, -97.847619)",OFFICE LG &gt; 35000,522984_009,15.21,,10/01/2015 12:00:00 AM
426024,"4806 COMMERCIAL PARK DR
AUSTIN, TX 78724
(30.323858, -97.655368)",INDUSTRIAL (W/sqft &gt; 3),426024_Campus,19.33,,10/01/2015 12:00:00 AM
232790,"1616 HEADWAY CIR
AUSTIN, TX 78754
(30.334073, -97.682221)",OFFICE MED 10-35,232790_Campus,10.28,,10/01/2015 12:00:00 AM
319682,"1820 W STASSNEY LA
AUSTIN, TX 78745
(30.214824, -97.796313)",EDUCATIONAL FACILITY,319682_Campus,26.77,,10/01/2015 12:00:00 AM
190213,"845 INTERCHANGE BLVD
AUSTIN, TX 78721
(30.253891, -97.684895)",INDUSTRIAL,190213_001,2.61,80,10/01/2015 12:00:00 AM
230772,"8119 EXCHANGE DR
AUSTIN, TX 78754
(30.330251, -97.671541)",INDUSTRIAL (W/sqft &gt; 3),230772_Campus,19.20,,10/01/2015 12:00:00 AM
256623,"1908 KRAMER LA
AUSTIN, TX 78758
(30.386977, -97.706729)",INDUSTRIAL,256623_001,0.60,,10/01/2015 12:00:00 AM
462795,"12565 RIATA VISTA CIR
Austin, TX 78727
(30.430502, -97.735397)",OFFICE LG &gt; 35000,462795_001,29.29,55.5,10/01/2015 12:00:00 AM
527935,"13501 N INTERSTATE
Austin, TX 78753
(30.421695, -97.671693)",RETAIL CENTER,527935_Campus,59.66,,10/01/2015 12:00:00 AM
133966,"7015 VILLAGE CENTER
AUSTIN, TX 78731
(30.352482, -97.756249)",STORE\GROCERY (W/sqft &gt; 5),133966_001,24.36,53,10/01/2015 12:00:00 AM
236460,"7601 N LAMAR BLVD
AUSTIN, TX 78752
(30.344247, -97.714709)",RETAIL CENTER,236460_001,19.04,60.5,10/01/2015 12:00:00 AM
224833,"4800 BURNET RD
AUSTIN, TX 78756
(30.318803, -97.739443)",RETAIL CENTER,224833_001,25.92,,10/01/2015 12:00:00 AM
188573,"900 ED BLUESTEIN BLVD
AUSTIN, TX 78721
(30.252636, -97.681072)",AUTOMOTIVE SALES,188573_Campus,2.13,,10/01/2015 12:00:00 AM
362175,"7817 ROCKWOOD LA
AUSTIN, TX 78757
(30.358705, -97.73846)",RETAIL CENTER,362175_001,13.84,,10/01/2015 12:00:00 AM
230667,"1443 CORONADO HILLS DR
AUSTIN, TX 78752
(30.327957, -97.688856)",DORMITORY\RETIREMENT FACILITY,230667_Campus,7.05,,10/01/2015 12:00:00 AM
711283,"3405 STECK AVE
AUSTIN, TX 78757
(30.367193, -97.740397)",RETAIL CENTER,711283_001,0.08,,10/01/2015 12:00:00 AM
"195951, 195389","3401 WEBBERVILLE RD
AUSTIN, TX 78702
(30.268368, -97.707242)",EDUCATIONAL FACILITY,195951_195389_Campus,19.51,,10/01/2015 12:00:00 AM
754749,"1345 PHILOMENA ST
AUSTIN, TX 78723
(30.302175, -97.707802)",OFFICE LG &gt; 35000,754749_001,15.09,72.5,10/01/2015 12:00:00 AM
291813,"4101 SOUTH INDUSTRIAL DR
AUSTIN, TX 78744
(30.21175, -97.742559)",INDUSTRIAL,291813_001,3.76,,10/01/2015 12:00:00 AM
478310,"1006 W KOENIG LN
Austin, TX 78727
(30.328153, -97.727388)",DORMITORY\RETIREMENT FACILITY,478310_001,3.49,,10/01/2015 12:00:00 AM
522984,"6500 RIVER PLACE BLVD
AUSTIN, TX 78730
(30.391668, -97.847619)",OFFICE LG &gt; 35000,522984_002,15.21,,10/01/2015 12:00:00 AM
194250,"708 SAN ANTONIO ST
Austin, TX 78701
(30.270989, -97.746735)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),194250_001,14.50,,10/01/2015 12:00:00 AM
153079,"5501 SPICEWOOD SPRINGS RD
AUSTIN, TX 78759
(30.384856, -97.771375)",WAREHOUSE (W/sqft &gt; 5),153079_Campus,191.85,,10/01/2015 12:00:00 AM
533240,"120 SLAUGHTER LN
Austin, TX 78748
(30.167196, -97.788527)",STORE\GROCERY (W/sqft &gt; 5),533240_001,22.32,72.5,10/01/2015 12:00:00 AM
526414,"3201 INDUSTRIAL TER
AUSTIN, TX 78758
(30.380886, -97.731501)",WAREHOUSE (W/sqft &gt; 5),526414_001,17.60,65.5,10/01/2015 12:00:00 AM
119545,"2727 EXPOSITION BLVD
AUSTIN, TX 78703
(30.304566, -97.76469)",RETAIL CENTER,Randall's 2471,41.79,43.5,10/01/2015 12:00:00 AM
213580,"2011 E 51ST ST
AUSTIN, TX 78751
(30.301458, -97.69338)",WAREHOUSE,213580_Campus,8.02,,10/01/2015 12:00:00 AM
501517,"9111 JOLLYVILLE RD
AUSTIN, TX 78759
(30.381803, -97.74361)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),501517_001,15.65,81,10/01/2015 12:00:00 AM
228969,"6020 DILLARD CIR
AUSTIN, TX 78752
(30.326553, -97.717451)",WAREHOUSE,228969_001_002,15.48,,10/01/2015 12:00:00 AM
253447,"611 E BRAKER LA
AUSTIN, TX 78753
(30.377591, -97.678045)",INDUSTRIAL,253447_Campus,7.28,,10/01/2015 12:00:00 AM
194360,"123 W 8 ST
AUSTIN, TX 78701
(30.27021, -97.743128)",RETAIL CENTER,194360_001,8.75,,10/01/2015 12:00:00 AM
479418,"12522 AMHERST DR
AUSTIN, TX 78727
(30.423429, -97.714475)",RESTAURANT\BAR,479418_Campus,41.51,,10/01/2015 12:00:00 AM
194469,"200 E 6 ST
AUSTIN, TX 78702
(30.267681, -97.741468)",OFFICE LG &gt; 35000,194469_001,11.94,,10/01/2015 12:00:00 AM
291871,"5005 E BEN WHITE BLVD
AUSTIN, TX 78741
(30.213706, -97.727018)",INDUSTRIAL,291871_003,2.08,,10/01/2015 12:00:00 AM
197026,"502 E 11 ST
AUSTIN, TX 78701
(30.271367, -97.736154)",OFFICE MED 10-35,197026_001,35.19,12,10/01/2015 12:00:00 AM
509360,"4477 S LAMAR BLVD
AUSTIN, TX 78645
(30.232244, -97.799087)",STORE\GROCERY,509360_005,12.85,,10/01/2015 12:00:00 AM
361726,"8500 CAMERON RD
AUSTIN, TX 78754
(30.341577, -97.680548)",INDUSTRIAL,361726_003,0.10,,10/01/2015 12:00:00 AM
375835,"11901 PAVILION BLVD
AUSTIN, TX 78759
(30.425193, -97.75481)",MOTEL\HOTEL,375835_001_002_003,9.42,51,10/01/2015 12:00:00 AM
R305452,"13553 RESEARCH BLVD
AUSTIN, TX 78750
(30.450465, -97.790401)",OFFICE LG &gt; 35000 (W/sqft &gt; 5),R305452_001,44.26,,10/01/2015 12:00:00 AM
548008,"2515 BROCKTON DR
AUSTIN, TX 78758
(30.393104, -97.717698)",INDUSTRIAL,548008_001,3.31,,10/01/2015 12:00:00 AM
