Data Year,ID,Property Name,Address,ZIP Code,Community Area,Primary Property Type,Gross Floor Area - Buildings (sq ft),Year Built,# of Buildings,ENERGY STAR Score,Electricity Use (kBtu),Natural Gas Use (kBtu),District Steam Use (kBtu),District Chilled Water Use (kBtu),All Other Fuel Use (kBtu),Site EUI (kBtu/sq ft),Source EUI (kBtu/sq ft),Weather Normalized Site EUI (kBtu/sq ft),Weather Normalized Source EUI (kBtu/sq ft),Total GHG Emissions (Metric Tons CO2e),GHG Intensity (kg CO2e/sq ft),Latitude,Longitude,Location
2015,235970,5100 Marine Drive Condominium Association,5100 N Marine Dr,60640,UPTOWN,Multifamily Housing,276176,1969,1,52,10157115,8632149,,,,68,148.30000000000001,70.5,153.69999999999999,2499,9,41.975654470000002,-87.652448680000006,"(41.975654470000002, -87.652448680000006)"
2015,166543,North & Kostner,4501 W. North Avenue,60639,HUMBOLDT PARK,Retail Store,235761,2009,1,76,10165065,1407460,,,,49.1,141.69999999999999,49.5,141.69999999999999,2117,9,41.909693099999998,-87.739459980000007,"(41.909693099999998, -87.739459980000007)"
2015,120965,8512-South Loop (16th & Clark),1615 S Clark Street,60616,NEAR SOUTH SIDE,Supermarket/Grocery Store,61872,2013,1,65,10166010,7337500,,,,282.89999999999998,640.4,288,645.79999999999995,2432,39.299999999999997,41.859892000000002,-87.630216000000004,"(41.859892000000002, -87.630216000000004)"
2015,163380,CHICAGO WEST LOOP (2781),1101 W JACKSON BLVD,60607,NEAR WEST SIDE,Retail Store,169048,2012,1,73,10213092,2154700,,,,73.2,203.1,74,204,2166,12.8,41.877813000000003,-87.654932000000002,"(41.877813000000003, -87.654932000000002)"
2015,244613,Fairbanks at Cityfront Plaza,240 E Illinois,60611,NEAR NORTH SIDE,Multifamily Housing,449954,2006,1,77,10216326,24029400,,,,76.099999999999994,127.4,78.7,129.69999999999999,3329,7.4,41.891399249999999,-87.620797150000001,"(41.891399249999999, -87.620797150000001)"
2015,136212,1155 East 60th St.,1155 East 60th St,60637,WOODLAWN,College/University,185815,1954,1,,10226723,,8898882,,,102.9,230.4,105.6,233.7,2646,14.2,41.785399140000003,-87.597161970000002,"(41.785399140000003, -87.597161970000002)"
2015,250176,Aviation Administration Building,O'Hare Int'l Airport,60666,OHARE,Office,166041,1943,1,56,10262921,5789800,,,,96.7,230.7,97.3,230.7,2370,14.3,41.99489655,-87.887751649999998,"(41.99489655, -87.887751649999998)"
2015,158387,Chicago Mag Mile Courtyard,165 East Ontario St,60611,NEAR NORTH SIDE,Hotel,286929,2000,1,48,10267953,23693498,,,,118.4,199.1,121,201.2,3321,11.6,41.893130489999997,-87.623061579999998,"(41.893130489999997, -87.623061579999998)"
2015,121059,Center on Halsted,3656 N Halsted,60613,LAKE VIEW,Mixed Use Property,103640,2007,1,53,10271174,8366877,,,,179.8,396,183.1,399.3,2508,24.2,41.948614759999998,-87.649914370000005,"(41.948614759999998, -87.649914370000005)"
2015,129920,The Thompson Building,350 N. Clark St.,60654,NEAR NORTH SIDE,Office,111033,1912,1,25,10279329,2788787,,,,117.7,317.10000000000002,120.1,322.39999999999998,2213,19.899999999999999,41.888570369999997,-87.631077070000003,"(41.888570369999997, -87.631077070000003)"
2015,175683,03176-Ashland & 95th St,9400 S. Ashland Ave,60620,WASHINGTON HEIGHTS,Supermarket/Grocery Store,66467,1991,1,57,10289060,3898600,,,,213.5,547.70000000000005,216.8,549.20000000000005,2274,34.200000000000003,41.722799999999999,-87.662757999999997,"(41.722799999999999, -87.662757999999997)"
2015,251710,Clark Academ-CPS,5101 W Harrison St,60644,AUSTIN,K-12 School,150700,1972,1,16,10301684,657651,,,,72.7,219.2,75,226.5,2105,14,41.872482349999999,-87.75267024,"(41.872482349999999, -87.75267024)"
2015,132904,Edens Office,4801 West Peterson,60646,FOREST GLEN,Office,91200,1974,1,8,10308522,345741,,,,116.8,358.9,116.8,358.9,2090,22.9,41.989852929999998,-87.748791139999994,"(41.989852929999998, -87.748791139999994)"
2015,175551,03187-119th and Marshfield,11730 S. Marshfield Ave.,60643,MORGAN PARK,Supermarket/Grocery Store,62614,2008,1,56,10311992,5601500,,,,254.2,611.1,259.8,615.4,2369,37.799999999999997,41.680505910000001,-87.662462950000005,"(41.680505910000001, -87.662462950000005)"
2015,240557,345 Fullerton Parkway Condominium Association,345 West Fullerton Parkway,60614,LINCOLN PARK,Multifamily Housing,291527,1972,2,15,10316342,19392623,,,,101.9,181,106.1,185.4,3103,10.6,41.92528034,-87.638582369999995,"(41.92528034, -87.638582369999995)"
2015,173770,Broadway at Surf,2828-2868 N. Broadway,60657,LAKE VIEW,Other - Mall,137065,1998,1,,10321600,,,,,75.3,236.5,75.3,236.5,2074,15.1,41.934211429999998,-87.644753710000003,"(41.934211429999998, -87.644753710000003)"
2015,156693,West Side Realty Corporation,1645 W. Jackson Blvd.,60612,NEAR WEST SIDE,Medical Office,127100,1991,1,42,10330874,1936883,,,,96.5,271.2,96.6,271.3,2179,17.100000000000001,41.877269329999997,-87.668445800000001,"(41.877269329999997, -87.668445800000001)"
2015,159415,Astoria Tower,8 East 9th Street,60605,LOOP,Multifamily Housing,304406,2008,1,41,10424680,13429800,,,,78.400000000000006,153.9,81.2,157.1,2808,9.199999999999999,41.870826110000003,-87.627082049999999,"(41.870826110000003, -87.627082049999999)"
2015,240518,Museum Pointe CA,233 E. 13th Street,60605,NEAR SOUTH SIDE,Multifamily Housing,401500,2005,1,60,10449223,18726243,,,,72.7,130.69999999999999,75.5,133.1,3094,7.7,41.865614630000003,-87.62099053,"(41.865614630000003, -87.62099053)"
2015,156711,20 North Michigan Avenue,20 N. Michigan Ave,60602,LOOP,Office,214800,1880,1,85,10461503,3025533,,,,62.8,167.7,64,169,2263,10.5,41.8826441,-87.624956130000001,"(41.8826441, -87.624956130000001)"
2015,242563,(IL279) - 212 W Washington Condo,212 W Washington Street ,60606,LOOP,Multifamily Housing,278198,1999,1,25,10462461,10877652,,,,76.7,159.1,76.7,159.1,2680,9.6,41.88326842,-87.635121429999998,"(41.88326842, -87.635121429999998)"
2015,238365,Vision On State Condominium Association,1255 S. State Street,60605,NEAR SOUTH SIDE,Multifamily Housing,275971,2007,1,19,10476894,15482967,,,,94.1,178.1,96.4,181.5,2927,10.6,41.866150179999998,-87.626961460000004,"(41.866150179999998, -87.626961460000004)"
2015,118351,Courthouse Place,46-64 W. Hubbard St.,60654,NEAR NORTH SIDE,Office,107000,1910,1,24,10484708,886100,,,,106.3,316.39999999999998,107.5,318.7,2154,20.100000000000001,41.890086359999998,-87.62978794,"(41.890086359999998, -87.62978794)"
2015,158640,(IL278)-2000 N. Lincoln Park West,2000 N. Lincoln Park West; 2052 N. Lincoln Park West,60614,LINCOLN PARK,Multifamily Housing,263000,1930,1,9,10503968,11591133,,,,84,171.7,84,171.7,2726,10.4,41.919440340000001,-87.636377859999996,"(41.919440340000001, -87.636377859999996)"
2015,101972,150 North Wacker Drive,150 North Wacker Drive,60606,LOOP,Office,265117,1970,1,82,10525945,18427406,,,,109.2,197.6,114.9,203.6,3094,11.7,41.88476971,-87.637345019999998,"(41.88476971, -87.637345019999998)"
2015,238367,1300 Lake Shore Drive Condominium Association,1300 N Lake Shore Dr,60610,NEAR NORTH SIDE,Multifamily Housing,365977,1963,1,,10536683,22865304,,,14656,91.3,156,94.2,157.9,3333,9.1,41.906172060000003,-87.625856499999998,"(41.906172060000003, -87.625856499999998)"
2015,238712,899 South Plymouth Court Condominium Association,899 S. Plymouth Court,60605,LOOP,Multifamily Housing,263800,1980,1,25,10541159,7245821,,,,67.400000000000006,154.30000000000001,70,160.1,2503,9.5,41.870862000000002,-87.628555000000006,"(41.870862000000002, -87.628555000000006)"
2015,157602,Prairie House at Central Station,1515 S. Prairie Ave,60605,NEAR SOUTH SIDE,Multifamily Housing,273040,2001,1,26,10549836,13966155,,,,89.8,175,92.1,176.4,2861,10.5,41.861700880000001,-87.620234800000006,"(41.861700880000001, -87.620234800000006)"
2015,233760,Park Newberry,55 W. Delaware Place,60610,NEAR NORTH SIDE,Multifamily Housing,260055,1995,1,4,10569595,22748616,,,,128.1,219.5,133.19999999999999,224.8,3332,12.8,41.898219359999999,-87.630567619999994,"(41.898219359999999, -87.630567619999994)"
2015,128798,MacLean Center,112 S. Michigan Ave.,60603,LOOP,College/University,237256,1908,1,,10574129,10884281,,,,90.4,188.1,90.3,186.4,2703,11.4,41.880401159999998,-87.62480927,"(41.880401159999998, -87.62480927)"
2015,120445,1 - 15 E Oak Street,1 - 15 E Oak Street,60611,NEAR NORTH SIDE,Retail Store,94600,2000,1,32,10581069,4151534,,,,155.69999999999999,397.3,157.30000000000001,399,2346,24.8,41.900699459999998,-87.627747999999997,"(41.900699459999998, -87.627747999999997)"
2015,118892,Parc Chestnut Condominium Association,849 N Franklin St,60610,NEAR NORTH SIDE,Multifamily Housing,379568,2006,1,50,10583860,17804699,,,,74.8,136.80000000000001,76.900000000000006,138.19999999999999,3072,8.1,41.897733000000002,-87.635683999999998,"(41.897733000000002, -87.635683999999998)"
2015,251368,WashingtonHS-CPS,3535 E 114TH ST,60617,EAST SIDE,K-12 School,219291,1956,1,19,10629581,16435918,,,,123.4,230.9,133.80000000000001,245.2,3009,13.7,41.687165829999998,-87.538186179999997,"(41.687165829999998, -87.538186179999997)"
2015,120137,#1950 Chicago South Loop,1300 S Clinton St,60607,NEAR WEST SIDE,Retail Store,106207,2007,1,30,10631464,311901,,,,103,317.39999999999998,104.8,322.7,2153,20.3,41.864761999999999,-87.640649999999994,"(41.864761999999999, -87.640649999999994)"
2015,159411,1130 South Michigan,1130 S Michigan Ave,60605,LOOP,Multifamily Housing,717245,1967,1,80,10638067,44131631,,,,76.400000000000006,111.2,79.7,114.7,4481,6.2,41.868501029999997,-87.624703749999995,"(41.868501029999997, -87.624703749999995)"
2015,250076,Trumbull Park Homes,2437 E. 106TH STREET,60617,SOUTH DEERING,Multifamily Housing,400023,1938,56,1,10638401,61141098,,,,179.4,244,185,249.9,5385,13.5,41.702559010000002,-87.564224400000001,"(41.702559010000002, -87.564224400000001)"
2015,160345,Lake View Towers Apartments,4550 N. Clarendon,60640,UPTOWN,Multifamily Housing,451653,1970,2,59,10642980,37692195,,,,107,161.6,111.1,165.9,4140,9.199999999999999,41.965004569999998,-87.650544420000003,"(41.965004569999998, -87.650544420000003)"
2015,158088,Evangelical Lutheran Church in America,8765 W. Higgins Road,60631,OHARE,Office,252250,1969,1,95,10655584,,,,,42.2,132.6,42.4,133.1,2141,8.5,41.987129609999997,-87.845921680000004,"(41.987129609999997, -87.845921680000004)"
2015,241892,CityView Condominium Association,440 North McClurg Court,60611,NEAR NORTH SIDE,Multifamily Housing,506955,1991,1,60,10661712,29633792,,,,79.5,127.4,82.8,130,3716,7.3,41.890287540000003,-87.618158309999998,"(41.890287540000003, -87.618158309999998)"
2015,175508,8507-Jefferson Park (Elston),5353 N. Elston,60630,JEFFERSON PARK,Supermarket/Grocery Store,63165,2013,1,51,10671637,9743700,,,,323.2,692.5,324.8,693,2662,42.1,41.97887489,-87.757584989999998,"(41.97887489, -87.757584989999998)"
2015,251248,Skybridge CA,737 W. Washington Street,60661,NEAR WEST SIDE,Multifamily Housing,876000,2003,1,96,10676325,28729000,,,,45,72.7,47.4,75.599999999999994,3671,4.2,41.883111,-87.646771000000001,"(41.883111, -87.646771000000001)"
2015,251218,Museum Tower Residences Condo Association,1335 S. Prarie Ave.,60605,NEAR SOUTH SIDE,Multifamily Housing,362406,2003,1,37,10682218,22037000,,,,90.3,156.4,93.8,159.6,3317,9.199999999999999,41.864826399999998,-87.620711979999996,"(41.864826399999998, -87.620711979999996)"
2015,250053,Taft High Sc-CPS,6545 W HURLBUT ST,60634,NORWOOD PARK,K-12 School,388970,1939,1,86,10686084,11845840,,,,57.9,118.2,58.9,119.3,2776,7.1,41.985587000000002,-87.791777999999994,"(41.985587000000002, -87.791777999999994)"
2015,251929,600 S Michigan,600 S Michigan,606051996,LOOP,College/University,179927,1960,1,,10703946,6598145,,,,96.2,225.3,100.1,230.4,2501,13.9,41.874053170000003,-87.624828050000005,"(41.874053170000003, -87.624828050000005)"
2015,250041,Collins Acad-CPS,1313 S Sacramento Blvd,60623,NORTH LAWNDALE,K-12 School,206018,1976,1,6,10708521,16713280,,,,133.1,248.4,139.19999999999999,254.8,3039,14.8,41.864364440000003,-87.700827860000004,"(41.864364440000003, -87.700827860000004)"
2015,251927,Plaza On Dewitt Condominium Association,260 E Chestnut St.,60611,NEAR NORTH SIDE,Multifamily Housing,428547,1965,1,36,10729689,28252222,,,,91,147.80000000000001,94.7,151.30000000000001,3656,8.5,41.898684520000003,-87.619674380000006,"(41.898684520000003, -87.619674380000006)"
2015,250120,Schwab,1401 South California Avenue,60608,North Lawndale,Hospital (General Medical & Surgical),177370,2013,1,99,10798601,10993759,,,,122.9,256.2,126.5,258.5,2754,15.5,41.862514150000003,-87.695759150000001,"(41.862514150000003, -87.695759150000001)"
2015,106819,Kenwood Acad-CPS,5015 S Blackstone Ave,60615,KENWOOD,K-12 School,272432,1969,1,70,10815160,,,,,39.700000000000003,124.7,39.700000000000003,124.7,2173,8,41.803649870000001,-87.590466739999997,"(41.803649870000001, -87.590466739999997)"
2015,158654,The Belden Stratford,2300 North Lincoln Park West,60614,LINCOLN PARK,Multifamily Housing,269400,1923,1,10,10821291,15575374,,,,98,186.8,100.3,187.9,3001,11.1,41.923850369999997,-87.636543560000007,"(41.923850369999997, -87.636543560000007)"
2015,251872,Goode High S-CPS,7651 South Homan Ave,60652,ASHBURN,K-12 School,208200,2012,1,48,10829920,,,,,52,163.30000000000001,52.7,165.6,2176,10.5,41.753985999999998,-87.707413000000003,"(41.753985999999998, -87.707413000000003)"
2015,132207,CITY NORTH 14,2600 N WESTERN AVE,60647,LOGAN SQUARE,Movie Theater,73000,2010,1,,10851132,3413000,,,,195.4,515.79999999999995,199,519.6,2361,32.299999999999997,41.929259850000001,-87.687847239999996,"(41.929259850000001, -87.687847239999996)"
2015,173970,03092-95th & Stony Island,1655 E. 95th Street,60619,SOUTH DEERING,Supermarket/Grocery Store,72651,1999,1,69,10886873,4695300,,,,214.5,538.4,218,540,2437,33.5,41.720289600000001,-87.582898209999996,"(41.720289600000001, -87.582898209999996)"
2015,157599,Dearborn Tower Condominium Association,1530 S. State St.,60645,NEAR SOUTH SIDE,Multifamily Housing,737110,2001,1,98,10898883,21958145,,,,44.6,77.7,45,78,3356,4.6,41.860961289999999,-87.628079799999995,"(41.860961289999999, -87.628079799999995)"
2015,238480,Edgewater Plaza Condominium,5455 N Sheridan Rd,60640,EDGEWATER,Multifamily Housing,534230,1967,1,31,10934324,41646165,,,,98.4,146.1,103.2,151.1,4409,8.300000000000001,41.981625540000003,-87.654502149999999,"(41.981625540000003, -87.654502149999999)"
2015,158431,600 North Michigan Avenue,600 N Michigan,60611,NEAR NORTH SIDE,Retail Store,209374,1996,1,,10970467,10599817,,,,103,217.7,105.3,220,2767,13.2,41.892931789999999,-87.624882209999996,"(41.892931789999999, -87.624882209999996)"
2015,158392,55 West Wacker Drive,55 West Wacker Drive,60601,LOOP,Office,278671,1967,1,76,10996627,13553452,,,,88.1,175,92.1,179.2,2929,10.5,41.88652287,-87.629870580000002,"(41.88652287, -87.629870580000002)"
2015,158405,250 South Wacker Drive,250 South Wacker Drive,60606,LOOP,Office,251826,1958,1,87,11056859,5959507,,,,67.599999999999994,162.69999999999999,69.7,165,2538,10.1,41.878435209999999,-87.637275619999997,"(41.878435209999999, -87.637275619999997)"
2015,103815,328 S. Jefferson,328 S. Jefferson,60661,NEAR WEST SIDE,Office,330217,1928,1,89,11079136,17076207,,,,85.3,159.6,89.1,163.1,3133,9.5,41.877152969999997,-87.642909889999999,"(41.877152969999997, -87.642909889999999)"
2015,250008,Dawson Technical Institute,3901 South State street,60609,GRAND BOULEVARD,College/University,148655,1973,1,,11094862,199008,,,,76,235.8,77.099999999999994,239.2,2240,15.1,41.823623390000002,-87.626380729999994,"(41.823623390000002, -87.626380729999994)"
2015,159315,1401 South State,1401 S State Street,60605,NEAR SOUTH SIDE,Multifamily Housing,287705,2008,1,9,11103160,18198552,,,,101.8,187.6,105.1,191.5,3197,11.1,41.863682609999998,-87.626915199999999,"(41.863682609999998, -87.626915199999999)"
2015,251770,U.S. Cellular Plaza - 8420 _ Goby LLC,8420 W. Bryn Mawr Ave.,60631-3485,OHARE,Office,207955,1982,1,70,11141091,,,,,53.6,168.2,54,169.7,2238,10.8,41.981133,-87.837845000000002,"(41.981133, -87.837845000000002)"
2015,251224,142 East Ontario,142 E Ontario,60611,NEAR NORTH SIDE,Office,140923,1986,1,52,11148707,,,,,79.099999999999994,248.4,80.900000000000006,254.1,2240,15.9,41.893593299999999,-87.623639859999997,"(41.893593299999999, -87.623639859999997)"
2015,121374,8522-Edgewater,5201 Sheridan Road,60640,EDGEWATER,Supermarket/Grocery Store,55129,2013,1,32,11152661,8184000,,,,350.8,791.1,355.5,796.1,2675,48.5,41.976491000000003,-87.654964000000007,"(41.976491000000003, -87.654964000000007)"
2015,158134,The Goodman Theatre,170 N. Dearborn Ave.,60601,LOOP,Performing Arts,171000,2000,1,,11186703,23405,,,,65.599999999999994,205.6,67.099999999999994,210.3,2249,13.2,41.885204260000002,-87.62986239,"(41.885204260000002, -87.62986239)"
2015,174294,O.P.LLC/Orleans Plaza,351 West Hubbard Suite 610,60654,NEAR NORTH SIDE,Office,191155,1908,1,59,11198133,8996400,,,,105.6,233.4,110.3,240.6,2728,14.3,41.889893239999999,-87.637570190000005,"(41.889893239999999, -87.637570190000005)"
2015,172401,Harpo Studios,110 N Carpenter,60607,NEAR WEST SIDE,Other - Entertainment/Public Assembly,132726,1875,1,,11209116,4299867,,,,116.8,299.2,118.9,301.39999999999998,2480,18.7,41.883364999999998,-87.653255999999999,"(41.883364999999998, -87.653255999999999)"
2015,235008,1400 Lake Shore Drive Condominium Association,1400 N Lake Shore Drive,60610,NEAR NORTH SIDE,Multifamily Housing,408250,1928,1,,11214197,6164886,,,,42.6,102.1,43.8,106,2581,6.3,41.908000389999998,-87.626327919999994,"(41.908000389999998, -87.626327919999994)"
2015,158438,Realtor Building,430 N. Michigan Ave,60611,NEAR NORTH SIDE,Office,264980,1962,1,80,11251138,8384246,,,,74.099999999999994,166.5,76.3,168.9,2706,10.199999999999999,41.890375800000001,-87.624679830000005,"(41.890375800000001, -87.624679830000005)"
2015,171924,207,4640 S. Halsted,60609,NEW CITY,Supermarket/Grocery Store,146189,1955,1,90,11253929,6406242,,,,120.8,287.7,123.9,291,2601,17.8,41.810011039999999,-87.647271709999998,"(41.810011039999999, -87.647271709999998)"
2015,250029,"Washington Park Fieldhouse, Trades, DuSable Roundhouse",5531 South King Drive,60615,WASHINGTON PARK,Museum,122439,1910,3,,11285030,17774910,,,,237.3,441.8,249,454,3211,26.2,41.793545340000001,-87.615246780000007,"(41.793545340000001, -87.615246780000007)"
2015,252043,Renee Granville-Grossman Residential Commons,6031 South Ellis Avenue,60637,WOODLAWN,Residence Hall/Dormitory,338679,2009,1,38,11295655,459500,20776211,4382880,,109,192.9,111.6,196.1,3904,11.5,41.785279000000003,-87.601123999999999,"(41.785279000000003, -87.601123999999999)"
2015,251917,CHICAGO MID NORTH (1437),2939 W ADDISON ST,60618,IRVING PARK,Retail Store,191143,2003,1,79,11328052,3461500,,,,77.400000000000006,205.1,79.099999999999994,206.9,2460,12.9,41.946627999999997,-87.701937000000001,"(41.946627999999997, -87.701937000000001)"
2015,243692,5445 Edgewater Plaza Condo Association,5445 N. Sheridan Rd.,60640,EDGEWATER,Multifamily Housing,425474,1971,1,17,11370142,42060488,,,,125.6,187.7,131.4,193.8,4518,10.6,41.981085530000001,-87.654534119999994,"(41.981085530000001, -87.654534119999994)"
2015,159528,(ILCH353) - Echelon [external],353 N. Des Plaines ,60661,NEAR WEST SIDE,Multifamily Housing,436324,2008,1,39,11379279,20804818,,,,73.8,132,74.8,133.1,3391,7.8,41.888383079999997,-87.643994829999997,"(41.888383079999997, -87.643994829999997)"
2015,160372,AMLI River North,71 West Hubbard St,60654,NEAR NORTH SIDE,Multifamily Housing,456710,2013,1,89,11380941,9949551,,,,46.7,101.1,47.8,102.3,2815,6.2,41.890020999999997,-87.630345000000005,"(41.890020999999997, -87.630345000000005)"
2015,120218,Walmart Supercenter #5402,4650 W. North Avenue,60639,AUSTIN,Wholesale Club/Supercenter,141676,2010,1,39,11382596,8742048,,,,142,317.10000000000002,146,320.7,2751,19.399999999999999,41.909706,-87.742662999999993,"(41.909706, -87.742662999999993)"
2015,119349,Pete's Pulaski,4343 S. Pulaski,60632,ARCHER HEIGHTS,Supermarket/Grocery Store,56000,2003,1,23,11391225,7547800,,,,338.2,780.2,341.1,780.8,2690,48,41.813841099999998,-87.72238849,"(41.813841099999998, -87.72238849)"
2015,116336,LaSalle Private Residences,1212 N LaSalle,60610,NEAR NORTH SIDE,Multifamily Housing,367627,1986,1,53,11405002,6251524,,,,48,115.3,49.3,117.9,2624,7.1,41.904200840000001,-87.63382507,"(41.904200840000001, -87.63382507)"
