Portfolio Manager ID,Property Name,Postal Code,Primary Property Type - EPA Calculated,Property Floor Area (Buildings and Parking) (ftÂ²),Year Built,Number of Buildings,Philadelphia Building ID,Electricity Use - Grid Purchase and Generated from Onsite Renewable Systems (kBtu),Natural Gas Use (kBtu),Fuel Oil #2 Use (kBtu),District Steam Use (kBtu),ENERGY STAR Score,Site EUI (kBtu/ftÂ²),Source EUI (kBtu/ftÂ²),Water Use (All Water Sources) (kgal),Total GHG Emissions (MtCO2e),Notes,Location 1
3330756,Northeast,19111,K-12 School,310296,1957,1,786082200,6085639.8,"17,173,266.20",Not Available,Not Available,80,79.4,124.2,8480.3,1830.1,,"1601 COTTMAN AVE
(40.054675, -75.07214)"
4096072,Devon/Belmont LLC,19104,Self-Storage Facility,150000,1950,1,884220000,2765934.7,"2,239,236.00",Not Available,Not Available,Not Available,33.4,73.6,19.6,489.2,,"1300 Belmont Ave.
(37.496264, -122.250639)"
3965468,Allegheny Business Center,19132,Adult Education,87756,1915,1,884558100,1376742,"1,135,987.20",Not Available,Not Available,Not Available,28.6,62.9,10.3,244.6,,"2233 West Allegheny Avenue
(40.003418, -75.167077)"
3959886,Finishing Trades Institute,19116,Not Available,Not Available,1988,1,778495000,966663.6,"1,976,963.40",Not Available,Not Available,Not Available,37.7,65.5,167.9,234.4,,"2190 Hornig Rd
(40.113533, -74.996548)"
3957997,1700 N. BROAD,19121,College/University,84360,2000,1,777505000,4343851.3,"659,674.00",Not Available,Not Available,Not Available,113.6,235.2,1017.9,920.7,,"1700 N. BROAD
(44.182033, -93.984973)"
3330963,Morrison,19120,K-12 School,83894,1924,1,785177400,1279782.9,"7,755,215.90",Not Available,Not Available,9,107.7,145,615.7,583.2,,"5100 N 3RD ST
(38.677197, -90.206843)"
3330825,Morris,19121,K-12 School,80000,1966,1,782565200,1347281.8,"3,154,076.00",Not Available,Not Available,50,56.3,94.3,1089.9,347.9,,"2600 W THOMPSON ST
(39.975709, -75.178456)"
3859412,Bailey,19102,Office,55784,1950,1,883019502,1173045.6,Not Available,Not Available,"1,321,974.70",88,44.7,94.5,1453.8,244.8,,"1218 Chestnut St
(35.930516, -83.92365)"
19331,1835 Market Street,19103,Office,751503,1986,1,883104005,38834019.2,Not Available,Not Available,"13,947,207.20",83,76.9,202.1,20297.4,6124.6,,"1835 Market Street
(30.346275, -81.650781)"
3696855,Athletic Recreation Center (ARC),19104,College/University,78800,2003,1,773502090,7348854.3,"111,668.80",Not Available,Not Available,Not Available,94.7,294.3,4522.5,989.7,,"4310 Woodland Ave
(34.157405, -118.349545)"
3974305,PaperWorks Industries Inc,19127,Manufacturing/Industrial Plant,530000,1800,60,884084504,203945476,"1,151,442,005.00",Not Available,Not Available,Not Available,2557.3,3489.4,2241058.7,88459.9,,"5000 Flat Rock Road
(40.031913, -75.235456)"
3856201,7746 Dungan,19111,Distribution Center,68827,1964,1,884221900,2173444,"2,106,890.80",Not Available,Not Available,24,62.2,131.3,225.2,402.9,,"7746 Dungan Rd
(40.064814, -75.071297)"
3829105,cathedral ss. peter and paul,19103,Worship Facility,50000,1865,1,772274000,14906.4,"1,350,411.50",Not Available,Not Available,96,27.3,29.3,Not Available,73.7,,"222 n.th st.
(46.97488, -118.612895)"
3064021,Wells Fargo Center,19148,Other,825000,1996,1,788020600,94464495.5,Not Available,Not Available,Not Available,Not Available,114.5,359.5,41313.4,12645.6,,"3601 South Broad Street
(41.012217, -80.760639)"
4066664,Independence Seaport Museum,19106,Museum,100383,1995,1,781052550,5603892.7,"2,661,357.90",Not Available,Not Available,Not Available,82.3,203.1,11698,891.5,,"211 S. Columbus Blvd
(32.21888, -110.900884)"
3644128,Building 611,19112,Non-Refrigerated Warehouse,215827,1942,1,788044100,214836.6,Not Available,Not Available,Not Available,Not Available,1,3.1,18,28.8,,"1120 Flagship Drive
(38.093609, -122.274012)"
3946509,Corn Exchange,19123,Office,50704,1923,1,883300500,3795546.3,"2,965,366.90",Not Available,Not Available,21,133.3,296.5,6544.7,665.6,,"123 Chestnut St
(36.666828, -121.652428)"
1973980,Shop Rite of Island Avenue,19153,Supermarket/Grocery Store,59502,1995,1,882090000,11326925.6,"6,933,538.90",Not Available,Not Available,57,306.9,720.1,1778.2,1884.6,,"2946 Island Avenue
(32.710557, -117.13119)"
3512109,GLC 17120/7254 RISING SUN AVE/PHILADELPHIA/PA,19111,Office,55539,1905,1,778655005,8867231.8,Not Available,Not Available,Not Available,1,159.7,501.3,152,1187,,"7254 RISING SUN AVE
(40.061105, -75.084201)"
3330824,Meredith,19147,K-12 School,55437,1930,1,781485800,860635.7,"3,113,190.20",Not Available,Not Available,72,71.7,107.7,388.4,280.6,,"725 SOUTH 5TH ST
(36.735322, -119.765853)"
3955149,3901 G street,19124,Distribution Center,108000,1950,1,884114000,98506.5,"2,109,068.00",Not Available,Not Available,Not Available,20.4,23.4,1427,125.2,,"3901 G street
(45.650026, -122.665267)"
4051987,301 Duncan,19107,Medical Office,43739,1959,1,883102000,1982426.6,Not Available,Not Available,"6,231,027.60",18,187.8,313.7,Not Available,679.1,,"301 South 8th st
(34.001692, -85.987994)"
3340008,3701 Market St.,19104,Medical Office,140913,2000,1,883073300,35655092.9,-,Not Available,Not Available,1,253,794.5,5215.9,4773,,"3701 Market St.
(37.754582, -122.441762)"
3788696,PA Convention Center Annex,19107,Convention Center,900000,2011,1,781020810,29900120.3,"3,748,838.00",Not Available,Not Available,Not Available,37.4,108.7,2758.2,4201.7,,"111 N. Broad Street
(36.442943, -83.599153)"
3954287,Bachmann Industries,19124,Distribution Center,115105,1950,2,884110150,1248334.8,"3,321,264.60",Not Available,Not Available,Not Available,39.7,64.4,496,343.5,,"1400 East Erie Avenue
(40.005688, -75.100862)"
3773257,Kimmel Center for the Performing Arts,19102,Performing Arts,468307,2001,1,772727205,25027115.5,"37,284,074.50",Not Available,Not Available,Not Available,148.6,280.8,8516.2,5330.6,,"300 South Broad Street
(30.680996, -88.053578)"
3643275,Hamilton Building,19107,Office,232213,2007,1,771016000,10126529.4,Not Available,Not Available,"8,711,424.20",54,129.6,290.8,3584.7,1934,,"1001 Locust Street
(36.341792, -92.370967)"
3892839,4000 N American St,19140,Police Station,117105,1945,1,884039000,2973497.9,"5,526,085.70",Not Available,Not Available,Not Available,72.6,129.3,274.3,691.6,,"4000 N American St
(40.01229, -75.131629)"
3637888,ephs realty,19144,Non-Refrigerated Warehouse,79516,1988,1,884246680,895276,"1,796,917.80",Not Available,Not Available,75,33.9,59.1,292.8,215.3,,"5704 musgrave st
(40.0436, -75.16796)"
3330815,Fell,19148,K-12 School,61000,1924,1,781609400,996798.7,"5,979,122.90",Not Available,Not Available,38,114.4,154.2,773.2,451,,"900 W OREGON AVE
(35.596217, -117.68843)"
4094880,Rodeph Shalom,19123,Worship Facility,72000,1927,1,771064000,1341976.4,"95,978.00",Not Available,Not Available,90,20,59.9,746.5,184.7,,"615 North Broad St
(32.194284, -82.562515)"
3330852,Rhodes EW,19132,K-12 School,180000,1972,1,784063000,4341944,"8,293,036.10",Not Available,Not Available,16,70.2,124.1,1268.2,1021.7,,"2900 W CLEARFIELD ST
(40.003184, -75.178042)"
3778264,"Chestnut Hill College, Sugarloaf Hill",19118,College/University,50171,1929,5,775519500,1716179.7,"1,986,013.00",Not Available,Not Available,Not Available,73.8,149,902.5,335.2,,"9230 Germantown Ave
(40.083568, -75.222371)"
3498649,Washington HS,19116,K-12 School,346000,1962,1,786056200,4842904.1,"17,384,833.40","132,342.00",Not Available,82,64.6,97.1,7978,1581.5,,"10175 BUSTLETON AVE
(40.107348, -75.026676)"
4124173,"IKEA US EAST,LLC 215",19148,Retail Store,315000,2004,1,882241000,13232889.3,"4,444,836.50",Not Available,Not Available,94,56.1,118.8,2894.9,1458.2,,"2206 South Columbus Blvd.
(39.917175, -75.139043)"
3254545,03-1-Philadelphia Head Office,19106,Financial Office,862608,1976,1,883009505,58576772.4,"15,703,593.90",Not Available,Not Available,43,95.5,257.6,14130.8,8675.5,,"10 Independence Mall
(39.781093, -75.544954)"
3892826,4301 Delaware Ave Unit A,19137,Other,52000,1955,1,884211510,8592617,-,Not Available,Not Available,Not Available,165.2,518.9,530,1150.3,,"4301 Delaware Ave Unit A
(30.034518, -90.240162)"
3759394,Roman Catholic High School,19102,K-12 School,77500,1890,3,771063000,1932721.3,"2,438,356.50",Not Available,Not Available,81,56.4,111.3,692.6,388.2,,"301 N. Broad Street
(36.443819, -83.597553)"
3687885,National Board of Medical Examiners,19104,Office,165000,1980,1,774688600,13584738.1,"5,993,818.90",Not Available,Not Available,44,118.7,296.7,3559.7,2136.9,,"3750 Market Street
(37.754001, -122.44227)"
3669913,RIVERVIEW PLAZA 17,19147,Movie Theater,77700,1992,1,882055250,5775922.3,"1,185,800.20",Not Available,Not Available,Not Available,89.6,249.4,608,836.2,,"1400 S DELAWARE AVE
(37.188471, -93.266813)"
3790243,Ottens Flavors,19153,Manufacturing/Industrial Plant,90000,1999,1,884167800,7058762.7,"6,306,498.30",Not Available,Not Available,Not Available,148.5,319.8,3442.7,1279.9,,"7800 Holstein Avenue
(39.897511, -75.232803)"
3966440,PALEY,19122,College/University,184644,2000,1,777570200,10766269.2,"1,545.00",Not Available,"6,779,185.50",Not Available,172.5,304.8,815.9,2645.8,,"1210 W. BERKS
(39.980972, -75.151436)"
3634188,University of Pennsylvania,19104,Not Available,13000000,1873,180,773003010,993372750.8,"25,356,151.90",Not Available,"1,486,366,449.00",Not Available,192.7,379.5,752955.4,233017.8,,"3101 Walnut Street
(28.530079, -81.344448)"
3681797,Northeast Regional Center,19154,College/University,109110,1995,1,772537500,4788196.1,"2,566,340.90",Not Available,Not Available,Not Available,67.4,162.5,633.5,777.3,,"12901 Townsend Road
(40.106816, -74.978201)"
3893238,La Salle #3 (Connelly Library),19144,Library,104498,1988,1,776506000,4477905.4,"2,687,584.10",Not Available,Not Available,Not Available,68.6,161.6,370.6,742.2,,"2101 W Clarkson St
(40.038212, -75.156109)"
3798065,crbuilding,19146,Retail Store,50525,2008,1,884006130,1018509.3,"160,073.70",Not Available,Not Available,98,23.3,66.6,Not Available,144.8,,"1600 Washington Avenue
(35.984196, -83.910923)"
3800034,21808-Philadelphia / Ridge AVE,19128,Non-Refrigerated Warehouse,70581,2000,1,884083200,612849.8,Not Available,Not Available,Not Available,98,8.7,27.3,154,82,,"7571 Ridge Avenue
(40.050736, -75.236168)"
3983812,NEW TYLER SOA,19122,College/University,233240,2000,1,777570600,18512976.3,"470,064.10",Not Available,"22,998,105.30",Not Available,291.5,481.5,3134.8,5401.5,,"2020 N. 12th Street
(47.695513, -116.769148)"
3325356,3600 Market St,19104,Office,189262,1930,1,Many,13770067.7,"1,080,509.90",Not Available,Not Available,Not Available,78.5,234.5,3016.4,1900.7,,"3600 Market St.
(37.755941, -122.441102)"
1489392,St. Leonard's Court,19104,Office,52306,1985,1,773080200,2834627.5,"683,892.40",Not Available,Not Available,Not Available,67.3,183.9,81.5,415.8,,"3819 Chestnut Street
(40.237645, -76.948895)"
3330987,Kensington HS Health,19125,K-12 School,56394,2001,1,786121075,1384940.7,"2,173,594.60",Not Available,Not Available,40,63.1,117.6,261.6,300.8,,"2445 EMERALD ST
(44.03288, -123.071566)"
3892502,Cotswold Group - Hunting Park Plaza,19124,Retail Store,82617,1990,1,882050755,3721369.5,Not Available,Not Available,Not Available,86,45,141.4,158.4,498.2,,"700 East Hunting Park Avenue
(40.012531, -75.115699)"
3683011,12th and Filbert,19107,Parking,316013,2002,1,883430700,10057473.9,Not Available,Not Available,"1,713,398.30",Not Available,405.7,1159.5,7144.7,1460.1,,"1201 Filbert Street
(44.716977, -122.996207)"
3970728,COFCO - 2200,19133,Distribution Center,55720,1986,1,884080340,988564.6,"1,278,799.80",Not Available,Not Available,23,40.7,79.8,83.2,200.3,,"2200 NORTH AMERICAN STREET
(39.983901, -75.137795)"
3330751,Marshall J,19124,K-12 School,58450,1909,1,786487800,730694.5,"87,492.00","3,650,513.90",Not Available,48,76.5,103.9,466,373.4,,"4500 GRISCOM ST
(40.014584, -75.087012)"
3594195,#4166 Phil/Oregon Ave,19145,Retail Store,114840,2004,1,882245100,5789870.6,"2,509,924.10",Not Available,Not Available,65,72.3,181.3,853.3,908.4,,"2200 Oregon Avenue
(38.919592, -76.890284)"
3776479,Jomar Textiles. Inc.,19124,Other,93650,1960,1,882885808,1471529.4,Not Available,Not Available,Not Available,Not Available,15.7,49.3,167.9,197,,"5300 Whitaker Ave
(40.032685, -75.101816)"
3696900,4140 Woodland,19104,College/University,70000,1920,1,773499500,2261739.7,"101,984.40",Not Available,Not Available,Not Available,33.8,103,285.8,308.2,,"4140 Woodland Ave
(41.588952, -93.761964)"
3479103,3615 Market St.,19104,Office,20858,1995,1,883073200,760689.7,"548,843.60",Not Available,Not Available,Not Available,62.8,142.1,96.9,131,,"3615 Market St.
(37.826511, -122.274955)"
4102725,2100 Byberry Road,19116,Non-Refrigerated Warehouse,130500,1954,1,884236000,1402833.9,"1,387,519.10",Not Available,Not Available,88,21.4,44.9,110.7,261.5,,"2100 Byberry Road
(40.109226, -75.00203)"
3410522,Sofitel Philadelphia,19103,Hotel,290966,2000,1,883703600,15641331.3,"1,523,400.10",Not Available,"9,946,247.20",47,93.2,215.4,11276,2835.2,,"120 South 17th Street
(30.667446, -81.447896)"
3877081,The Lenfest Center,19140,Other - Recreation,54280,2007,1,777253420,1525246.2,"1,639,121.20",Not Available,Not Available,Not Available,58.3,119.9,79.5,291.2,,"3890 N. 10th St.
(40.011536, -75.143606)"
3956315,Salus University,19141,Office,70000,1976,1,776553600,4566822.1,"145,606.30",Not Available,Not Available,69,67.3,207,Not Available,619.1,,"1200 W. Godfrey Avenue
(40.046907, -75.138304)"
3569731,1300 W. LEHIGH AVENUE,19132,Office,60000,1964,2,882962800,206303.1,"157,411.60",Not Available,Not Available,Not Available,6.1,13.6,335.2,36,,"1300 W. LEHIGH AVENUE
(39.993659, -75.152398)"
3956329,ECI Building,19124,Distribution Center,93000,1950,1,884184500,Not Available,"781,315.50",Not Available,Not Available,100,8.4,8.8,97.2,41.5,,"4343 Whitaker Ave.
(40.016344, -75.117029)"
3635906,Main Building,19107,Hospital (General Medical & Surgical),169807,1906,1,771020000,11005464,"1,846.80",Not Available,"18,887,886.10",Not Available,320.4,481.7,20031.3,4019.7,,"132 S. 10th Street
(37.338391, -121.879319)"
3881810,Springside,19118,K-12 School,197500,1900,1,775510500,4841924.8,"10,177,400.50","151,449.50",Not Available,79,76.8,126.9,18.6,1200,,"500 West Willow Grove Ave.
(40.064712, -75.206826)"
1973983,Shop Rite of Roxborough,19128,Supermarket/Grocery Store,54844,1990,1,882117000,8983792.6,"5,776,941.10",Not Available,Not Available,86,269.1,625,1008.1,1509.5,,"6901 Ridge Avenue
(40.556722, -80.224662)"
3679279,SugarHouse Casino,19125,Other,108420,2010,1,882028200,46006691.5,"5,990,626.90",Not Available,Not Available,Not Available,479.6,1390.4,5686,6476.9,,"1001 North Delaware Ave
(38.527997, -89.969776)"
3959806,The Madison,19139,Multifamily Housing,66336,1940,1,881144025,311793,"7,492,860.40",Not Available,Not Available,34,117.7,133.4,5005,439.7,,"216 S. 48th Street
(39.955159, -75.217823)"
3891695,913 Wallace Street,19123,Office,64000,1950,1,884073505,953284.8,"3,264,721.80",Not Available,Not Available,90,65.9,100.3,-,301,,"913 Wallace Street
(25.761967, -80.27769)"
3512106,GLC 17012/2210 LOTT ST/PHILADELPHIA/PA,19115,Office,52043,1905,1,778653010,8891938.1,Not Available,Not Available,Not Available,1,170.9,536.5,1295,1190.3,,"2210 LOTT ST
(40.085068, -75.025663)"
3790440,LT02182 - 4020 S. 26th Street,19145,Distribution Center,52315,2011,1,788003015,3091517.7,"1,052,531.20",Not Available,Not Available,79,77.7,202.6,181.6,469.8,,"4020 S. 26th Street
(39.898403, -75.193078)"
3958808,"Sunny Spring, LLC",19102,Retail Store,93000,1920,1,883324400,4820647.6,Not Available,Not Available,Not Available,Not Available,87.2,274,899.5,645.3,,"1424 Chestnut St
(37.802008, -122.426886)"
3505061,Kensington HS CAPA,19125,K-12 School,88915,1917,1,777141500,3652743.9,"139,126.40",Not Available,Not Available,27,42.6,130.6,239.9,496.4,,"1901 N Front St
(39.97802, -75.133619)"
3727278,Holiday Inn Express Midtown,19107,Hotel,110000,1964,1,883700000,5270281,"69,652.10",Not Available,"1,543.80",49,48.6,151.1,7227.6,709.3,,"1305 Walnut Street
(34.25027, -86.204238)"
3637455,Everett Richardson,19150,Worship Facility,125000,2006,1,775107300,5065499.6,"3,760,310.40",Not Available,Not Available,Not Available,70.6,158.8,590.7,877.8,,"2800 West Cheltenham Avenue
(40.077378, -75.164158)"
3751822,St. Peter the Apostle Parish,19123,Other,85426,1843,3,771211200,10555,"268,401.60",Not Available,Not Available,Not Available,3.3,3.7,344.1,15.7,,"1019 North 5th Street
(35.39602, -94.418311)"
3698115,Legacy Youth Tennis and Education Center,19129,Other - Recreation,77000,2006,1,784377500,1592431.6,"775,814.20",Not Available,Not Available,Not Available,30.8,75.5,138.4,254.4,,"4600 Ridge Avenue
(39.238653, -76.688853)"
3498653,Lankenau,19124,K-12 School,74000,1971,1,784408400,2453580.1,Not Available,"1,439,616.30",Not Available,49,52.6,123.8,332.4,435.3,,"201 SPRING LANE
(34.870941, -87.544142)"
1637817,One Penn Center,19103,Office,670000,1929,1,883339500,32846140,"6,492,307.40",Not Available,Not Available,89,58.7,164.1,12243.8,4741.8,,"1617 John F. Kennedy Blvd
(40.764941, -74.042288)"
3751820,Most Blessed Sacrement Parish,19143,K-12 School,94000,1905,6,773071000,1427187.1,"4,723,991.60",Not Available,Not Available,17,65.4,100.4,2859.5,442,,"5600 Chester Avenue
(41.506045, -81.651855)"
3912799,Origlio Property Holding,19154,Non-Refrigerated Warehouse,268000,2001,1,884292800,20784.1,"3,632,146.40",Not Available,Not Available,100,13.6,14.5,774.7,195.7,,"3000 Meeting House Road
(38.3633, -77.760144)"
3958443,MEDICAL RESEARCH BLDG,19140,College/University,117180,2000,1,777531000,11709431.3,81,Not Available,"39,065,136.40",Not Available,433.3,714.8,4169.1,4161.4,,"3400 N. Broad Street
(41.462583, -96.497344)"
3893000,West Philadelphia Regional Center,19139,College/University,39090,1992,3,774571000,992092.2,"1,205,396.70",Not Available,Not Available,Not Available,56.2,112.1,144.8,196.8,,"4725 Chestnut Street
(29.9225, -90.105882)"
3330912,Central HS,19141,K-12 School,212097,1939,1,785373600,4979923.2,"21,250,033.40",Not Available,Not Available,26,123.7,178.9,3398.9,1795.3,,"1700 W OLNEY AVE
(40.039018, -75.150548)"
2492942,Mercy Philadelphia Hospital,19143,Hospital (General Medical & Surgical),613550,1918,1,774005000,30005749,"36,139,609.00",-,Not Available,100,108,215.6,14743.4,5947,,"501 South 54th Street
(38.575361, -90.11425)"
1548288,PHILADELPHIA WEST (2124),19131,Retail Store,160219,2007,1,882150610,9904561.7,"2,741,634.10",Not Available,Not Available,77,78.9,212.1,3256.2,1471.5,,"4000 MONUMENT RD
(30.371152, -81.503018)"
3330835,Jackson,19147,K-12 School,58000,1925,1,781092000,930917.8,"4,653,388.40",Not Available,Not Available,51,96.3,134.6,676.3,371.8,,"1213 S. 12 ST
(43.00881, -108.372468)"
3498652,Jenks John,19118,K-12 School,54000,1924,1,784167600,1114969.3,"99,870.10","3,543,701.80",Not Available,38,88.1,133.1,349.4,417.5,,"8301 GERMANTOWN AVE
(40.074184, -75.203439)"
3330938,Lingelbach,19144,K-12 School,64963,1956,1,784473400,908655.9,"4,058,196.20",Not Available,Not Available,63,76.5,109.5,1951.6,337.2,,"6340 WAYNE AVE
(40.037664, -75.189089)"
3955030,Urban Growth Property,19107,Parking,209962,2005,1,883401700,2045604.9,Not Available,Not Available,Not Available,Not Available,237.5,745.6,172.8,273.8,,"107 South 10th Street
(34.000512, -85.984637)"
3884927,Torresdale Medical Building,19154,Medical Office,60122,1985,1,778017200,5698135.5,Not Available,Not Available,Not Available,23,94.8,297.6,Not Available,762.8,,"10810 Knights Road
(40.070984, -74.98141)"
3707307,PECO Oregon Shops,19148,Other - Utility,155863,1955,1,771601000,6258290.4,Not Available,Not Available,Not Available,Not Available,40.2,126.1,0.7,837.8,,"2610 S DELAWARE AVE
(42.996394, -87.889413)"
3583475,Greenfield,19103,K-12 School,96000,1968,1,782092400,2514199.1,"6,705.00",Not Available,"2,547,198.70",65,52.8,114.2,632,506.1,,"2200 CHESTNUT ST
(37.80038, -122.439664)"
3773012,Homewood Suites University City,19104,Hotel,110000,2012,1,883733000,5694593.9,"3,856,112.30",Not Available,Not Available,41,86.8,199.4,5875.1,967.1,,"4109 Walnut Street
(39.954487, -75.20566)"
